,Title,Image,Total Time,Yields,Ingredients,Instructions
14,The Best Blondies,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F389570.jpg,60,2 dozen,"['3 cups cake flour', '1 tablespoon baking powder', '¾ teaspoon salt', '¾ pound unsalted butter', '3 cups packed light brown sugar', '3 large eggs', '1 tablespoon vanilla extract']","Adjust oven rack to lowest position; heat to 325 degrees. Spray a 9-by-13-inch baking pan with vegetable cooking spray. Fit a12-by-18-inch piece of heavy-duty foil into the pan so you can use the foil overhang as a handle to pull baked blondies from the pan; coat foil with cooking spray.
Whisk flour, baking powder and salt in a small bowl. Then, heat butter and brown sugar in a large pan until bubbling hot. Whisk eggs and vanilla in a large bowl. Slowly whisk hot sugar mixture, then dry ingredients, into eggs. Stir in optional add-ins (if using chocolate, let batter cool slightly first).
Scrape batter into prepared pan, then bake until blondies are just set, about 45 minutes. Remove from oven and let cool for five minutes. Pull blondies from the pan using foil handles and set on a wire rack. Cool completely before cutting into 24 pieces."
15,"Greek Pasta Salad with Shrimp, Tomatoes, Zucchini, Peppers, and Feta",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F665425.jpg,82,6 servings,"['¼ cup rice wine vinegar', '2 tablespoons Dijon mustard', '1 large clove garlic, minced', 'Big pinch of salt', 'Black pepper, to taste', '⅔ cup extra-virgin olive oil', '2 medium zucchini, thinly sliced lengthwise', '1 medium yellow pepper, halved lengthwise, seeded', '2 tablespoons olive oil', 'Ground black pepper and salt, to taste', '1 gallon water', '2 tablespoons salt', '1 pound medium pasta shells', '1 pound cooked shrimp, halved lengthwise', '8 ounces cherry tomatoes, halved', '¾ cup coarsely chopped, pitted Kalamata olives', '1 cup crumbled feta cheese', '½ small red onion, cut into small dice', '2 teaspoons dried oregano']","To make the vinaigrette, whisk together the rice wine vinegar, mustard, garlic, pinch of salt, and pepper; slowly pour in 2/3 cup olive oil, whisking constantly. Pour into a jar with a tight-fitting lid to transport it to the picnic.
Adjust oven rack to highest position and turn broiler on high. Toss zucchini and bell pepper with 2 tablespoons olive oil and salt and pepper to taste, and arrange on a large baking sheet with sides. Broil until spotty brown, 8 to 10 minutes, turning zucchini slices and pepper halves once. Set aside in a large bowl to cool, then cut into bite-sized pieces.
Bring 1 gallon of water and 2 tablespoons of salt to boil. Add pasta; boil using package times, until just tender. Drain thoroughly (do not rinse) and dump onto the baking sheet. Set aside to cool.
Put vegetables, pasta and remaining ingredients (except dressing) in the bowl or a gallon-sized zipper bag (can be refrigerated for several hours). When ready to serve, add dressing; toss to coat."
16,Balsamic and Rosemary Grilled Salmon,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4525184.jpg,50,4 salmon fillets,"['4 (4 ounce) salmon fillets', 'sea salt to taste', '1 tablespoon balsamic vinegar', '3 tablespoons olive oil', '¼ cup lemon juice', '1 clove garlic, minced', '1 sprig fresh rosemary, minced']","Season salmon fillets to taste with sea salt, and place into a shallow, glass dish. Whisk together vinegar, olive oil, lemon juice, garlic, and rosemary; pour over salmon fillets. Cover, and refrigerate at least 30 minutes.
Preheat an outdoor grill for medium-high heat, and lightly oil grate.
Remove salmon from marinade, and shake off excess. Discard remaining marinade. Cook on preheated grill until fish is opaque in the center and flakes easily with a fork, about 4 minutes per side."
17,Easy German Bierocks (Runza),https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7839387.jpg,95,36 bierocks,"['1 tablespoon vegetable oil', '2 pounds ground beef', '1 small onion, chopped', '1 head cabbage, finely chopped', '½ teaspoon salt', '½ teaspoon ground black pepper', '36 frozen dinner rolls, thawed', '2 quarts vegetable oil for deep frying']","Heat 1 tablespoon vegetable oil in a large pot over medium-high heat. Stir in ground beef, and cook until crumbly and no longer pink, about 5 minutes. Stir in chopped onion, and cook until the onion has softened and turned translucent, about 5 minutes more. Add the chopped cabbage; cook and stir until the cabbage has softened, about 10 minutes. Season with salt and pepper, then spread the mixture onto a baking sheet to cool until cool enough to handle.
Once the mixture has cooled, flatten a dinner roll, and place several tablespoons of the cabbage mixture in the center. Pull the edges of the dough over the filling and pinch to seal. Repeat with remaining dough and filling.
Heat the oil in a deep-fryer or electric skillet to 350 degrees F (175 degrees C).
Fry bierocks a few at a time in the preheated oil on both sides until golden brown, 5 to 7 minutes; drain on paper towels."
18,Shrimp and Avocado Cocktail,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F65983.jpg,20,8 servings,"['1 pound large cooked shrimp, peeled and deveined, tails removed', '1 avocado - peeled, pitted, and cubed', '¼ cup chopped fresh cilantro', '1 (12 ounce) bottle cocktail sauce', '½ teaspoon hot pepper sauce', '8 wedges fresh lime', '1 (10 ounce) bag corn tortilla chips']","In a medium bowl, combine the shrimp, avocado and cilantro. Stir in the cocktail sauce and hot pepper sauce until evenly coated. Divide into 8 small portions and serve with lime wedges and tortilla chips."
19,Panzanella Salad,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F255368.jpg,50,8 servings,"['6 cups day old Italian bread, torn into bite-size pieces', '⅓ cup olive oil', 'salt and pepper to taste', '3 cloves garlic, minced', '¼ cup olive oil', '2 tablespoons balsamic vinegar', '4 medium ripe tomatoes, cut into wedges', '¾ cup sliced red onion', '10 basil leaves, shredded', '½ cup pitted and halved green olives', '1 cup fresh mozzarella, cut into bite-size pieces']","Preheat oven to 400 degrees F (200 degrees C).
In a large bowl, toss bread with 1/3 cup olive oil, salt, pepper, and garlic. Lay bread on a baking sheet, and toast in the preheated oven until golden, about 5 to 10 minutes; allow to cool slightly.
While the bread is in the oven, whisk together 1/4 cup of olive oil and balsamic vinegar. Gently toss together the bread, tomatoes, onion, basil, olives, and mozzarella cheese. Toss with the vinaigrette and let stand for 20 minutes before serving."
20,Orange Baked Alaska,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5034564.jpg,263,6 servings,"['1 pint orange sherbet', '3 oranges', '3 egg whites', '6 tablespoons white sugar', '¼ teaspoon cream of tartar']","Scoop the orange sherbet into 6 balls and place them on a plate. Freeze until very firm, at least 4 hours.
Slice the oranges in half across the center and cut around the edges with a small knife. Remove the fruit and membrane, reserving the fruit and peel shells. Chop the orange sections and place them in the bottoms of the shells.
Preheat the oven to 450 degrees F (220 degrees C). In a clean glass or metal bowl, whip egg whites with an electric mixer until foamy. Mix in cream of tartar and gradually beat in the sugar while continuing to whip until stiff and glossy.
Place the orange shells on a baking sheet and place a ball of sherbet into each one. Cover the sherbet with meringue, sealing to the edges of the orange peel.
Bake for 5 minutes in the preheated oven, until browned. Remove and serve immediately."
21,Mashed Potatoes with Spinach Pesto,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F798533.jpg,40,5 cups,"['8 red potatoes, peeled and cubed', '2 cloves garlic, minced', '1 tablespoon olive oil', '1 (14 ounce) can vegetable broth', '¾ (10 ounce) bag washed fresh spinach', '½ cup grated Parmesan cheese', 'salt and pepper to taste']","Place potatoes into a large pot and cover with salted water. Bring to a boil over high heat, then reduce heat to medium-low, cover, and simmer until tender, about 20 minutes. Drain and allow to steam for a few minutes. Meanwhile, place garlic, olive oil, vegetable broth, and spinach into a blender. Puree until smooth and set aside.
When the potatoes are ready, mash until smooth, then fold in Parmesan cheese, and season to taste with salt and pepper."
22,Christmas in The Islands Bread,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F276966.jpg,65,2 loaves,"['3 eggs', '½ cup vegetable oil', '1 teaspoon dark rum, or rum flavoring', '½ cup milk', '2 ½ cups all-purpose flour', '1 cup sugar', '1 teaspoon baking powder', '1 teaspoon baking soda', '1 teaspoon ground nutmeg', '½ teaspoon salt', '2 cups canned crushed pineapple, drained', '½ cup dried cherries', '1 ⅓ cups toasted coconut']","Preheat oven to 350 degrees F (175 degrees C). Lightly grease two 9x5 inch loaf pans.
Beat together eggs, oil, rum, and milk in a bowl. Sift together flour, sugar, baking powder, baking soda, nutmeg, and salt in a separate bowl. Mix the flour into the eggs until just moistened. Gently fold in the pineapple, cherries, and coconut. Pour into prepared pans.
Bake in preheated oven until a toothpick inserted into the center comes out clean, about 40 to 45 minutes. Let cool in pan for 10 minutes before removing to cool on a wire rack."
23,We Be Jammin' Jamaican Banana Bread,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F31940.jpg,165,2 loaves,"['2 tablespoons unsalted butter, softened', '2 tablespoons cream cheese', '1 cup white sugar', '1 egg', '2 cups all-purpose flour', '2 teaspoons baking powder', '½ teaspoon baking soda', '⅛ teaspoon salt', '1 cup mashed overripe bananas', '½ cup milk', '2 tablespoons dark rum, or rum flavoring', '½ teaspoon lime zest', '2 teaspoons lime juice', '1 teaspoon vanilla extract', '¼ cup chopped toasted pecans', '¼ cup flaked coconut', '¼ cup brown sugar', '2 teaspoons unsalted butter', '2 teaspoons lime juice', '2 teaspoons dark rum, or rum flavoring', '2 tablespoons chopped toasted pecans', '2 tablespoons flaked coconut']","Preheat oven to 375 degrees F (190 degrees C). Lightly grease two 8x4 inch loaf pans.
Beat together 2 tablespoons of softened butter and cream cheese in a large bowl until fluffy. Slowly beat in sugar until well incorporated. Add the egg and mix well. Sift together the flour, baking powder, baking soda, and salt in a separate bowl. In a different bowl, mix together the bananas, milk, 2 tablespoons rum, lime zest, lime juice, and vanilla extract; stir well. Pour 1/3 of the flour mixture into the butter and mix well. Mix in 1/2 of the mashed bananas. Continue with another 1/3 of the flour, followed by the remaining banana mixture, and finally the remaining flour. Fold in 1/4 cup pecans and 1/4 cup coconut flakes.
Pour the mixture into the loaf pans, and bake in the preheated oven until a toothpick inserted into the center comes out clean, about one hour. When finished, cool for 10 minutes in the pan, remove, and finish cooling on a wire rack.
After you take the banana bread out of the oven, prepare the topping by stirring together the brown sugar, remaining butter, lime juice, and 2 teaspoons of rum in a small saucepan over medium-high heat. Bring to a simmer stirring constantly; cook until the sugar has dissolved and the mixture is smooth, about one minute. Remove from heat, and stir in 2 tablespoons pecans, and 2 tablespoons coconut. Spoon this topping over the loaves while they are still warm. The topping will harden slightly when the loaf cools."
0,Famous Restaurant Queso Dip,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2890320.jpg,50,30 servings,"['5 pounds American cheese, cut into pieces', '3 ¼ cups water, divided', '1 ½ onions, minced', '1 cup minced celery', '1 cup minced green bell pepper', '¼ cup finely minced jalapeno pepper, seeds and veins removed']","Stir together cheese and 3 cups of water in a double boiler over gently simmering water; stir occasionally until the cheese has melted and the mixture is smooth.
Meanwhile, combine the 1/4 cup of water, onion, celery, green pepper, and jalapeno in a medium saucepan; bring to a simmer over medium heat. Whisk the vegetables into the cheese, then pour the mixture into a large pot; place over medium heat and simmer for 5 minutes."
1,Smoked Sausage-Potato Hash,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1123646.jpg,35,4 servings,"['1 (1 pound) package smoked sausage, sliced', '1 medium onion, chopped', '1 green bell pepper, seeded and chopped', '1 (16 ounce) package frozen Southern-style hash brown potatoes', '½ teaspoon salt', '½ teaspoon ground black pepper']","Heat a large skillet over medium heat. Add the sausage and cook until browned, about 5 minutes. Remove from the skillet, reserving the drippings. Add the onion and green pepper to the drippings in the skillet. Cook and stir over medium heat until tender but still crisp. Stir in the hash browns and cook for about 5 minutes, until browned. Return sausage to the skillet, season with salt and pepper. Heat through and serve."
2,Simple and Easy Stuffed Peppers,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5071001.jpg,55,6 stuffed peppers,"['1 ¼ pounds ground beef', '3 cloves garlic, minced', '1 onion, diced', '1 (15.5 ounce) can diced tomatoes', '1 cup shredded Cheddar cheese', '1 ½ cups chicken broth', '6 red bell peppers']","Preheat oven to 350 degrees F (175 degrees C).
Heat a large nonstick skillet over medium-high heat. Stir in the ground beef, and cook until brown and crumbly. Pour off excess grease, then stir in garlic, onion, and tomatoes. Cook and stir until the onions soften just a bit, about 3 minutes. Stir the cheese into the mixture, and set aside.
Cut the tops off of the peppers, and remove the veins and seeds. Fill each pepper with the ground beef mixture and pour in some of the chicken broth. Place into the cups of a muffin tin, and replace the tops.
Bake in preheated oven 30 minutes."
