,Title,Image,Total Time,Yields,Ingredients,Instructions
0,Grilled Aubergines with Prosciutto,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3181295.jpg,17,2 servings,"['1 eggplant, ends trimmed and cut into 1/2-inch-thick slices', '1 red bell pepper, cut into rings and seeds removed', '1 cup spinach leaves, torn into pieces', '1 (1/2 ounce) slice thinly sliced prosciutto di Parma', '1 teaspoon sun-dried tomato paste', '1 tablespoon extra virgin olive oil', '1 tablespoon balsamic vinegar', '¼ teaspoon dried oregano', 'freshly ground rock salt to taste']","Preheat your oven's broiler to 400 degrees F (200 degrees C).
Arrange slices of eggplant and red bell pepper on a baking sheet. Broil for about 7 minutes, until soft.
Meanwhile, place the spinach onto a serving plate and drizzle with olive oil and balsamic vinegar. Sprinkle with salt. When the vegetables are done, arrange the red peppers over the spinach. Smear a small amount of sun-dried tomato paste onto each slice of eggplant. Top with a slice of prosciutto. Arrange the eggplant slices over the peppers in an overlapping spiral pattern. Serve immediately."
1,Vegetarian Ribs,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5253917.jpg,80,4 servings,"['2 cups gluten', '⅓ cup nutritional yeast', '2 tablespoons paprika', '1 tablespoon salt', '2 cups water', '½ cup smooth peanut butter', '1 large onion, minced', '½ cup olive oil', '2 cups barbeque sauce']","In a large bowl, stir together the gluten, yeast, paprika and salt. Pour in the water all at once and quickly mix with a sturdy spoon. Additional water may be necessary to moisten all of the dry gluten. Don't worry that the ball is rather solid, it is supposed to be. Pour off any excess water.
If you want your ribs chewy, leave the ball just as it is. If you want it slightly less chewy, remove it from the bowl and knead for 1 to 2 minutes on a clean surface. Return it to the bowl, and coat with smooth peanut butter. Set aside.
Heat the oil in a skillet over medium heat. Add onion; cook and stir until golden brown. Remove from the heat. Pour the onion and oil over the ball of gluten. Poke a few times with a chopstick, knife or even a fork, allowing the oil to soak into the ball. Let cool.
When the ball is just warm enough to be manageable, use your hands to mix the oil and onions in. There will be a lot of oil that will not mix in and tiny pieces of gluten that will not stay attached. That's okay. The oil mainly helps the gluten absorb the spice. Just mix as much as you can.
Preheat the oven to 350 degrees F (175 degrees C).
Break off good sized handfuls of dough and shape them into strips by pulling and twisting. You want them to be about 4 inches long and 1/2 inch thick. Don't try cutting these, or rolling them out, as that will make them behave more like bread and change the texture appreciably. Place the strips on a greased baking sheet.
Bake for 40 minutes in the preheated oven. Remove from the oven and coat each piece liberally with barbeque sauce. Return to the oven for another 10 minutes."
2,Broccoli in Roast Chicken Drippings,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1019848.jpg,15,4 servings,"['¼ cup roast chicken drippings', '1 head broccoli, cut into florets', '2 cloves garlic, chopped']","After roasting a chicken, remove it from the roasting pan and place on a serving tray to rest. Leave the oven on. Pour off excess drippings from the roasting pan, leaving just enough to coat the broccoli. Toss broccoli and garlic in the drippings until coated and place in the still hot oven. Roast for 5 to 8 minutes, until tender."
3,Brazilian Cheese Bread (Pao de Queijo),https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1649973.jpg,40,6 breads,"['½ cup olive oil or butter', '⅓ cup water', '⅓ cup milk or soy milk', '1 teaspoon salt', '2 cups tapioca flour', '2 teaspoons minced garlic', '⅔ cup freshly grated Parmesan cheese', '2 beaten eggs']","Preheat oven to 375 degrees F (190 degrees C).
Pour olive oil, water, milk, and salt into a large saucepan, and place over high heat. When the mixture comes to a boil, remove from heat immediately, and stir in tapioca flour and garlic until smooth. Set aside to rest for 10 to 15 minutes.
Stir the cheese and egg into the tapioca mixture until well combined, the mixture will be chunky like cottage cheese. Drop rounded, 1/4 cup-sized balls of the mixture onto an ungreased baking sheet.
Bake in preheated oven until the tops are lightly browned, 15 to 20 minutes."
4,Ice Cream Baked Potatoes,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1978409.jpg,10,4 servings,"['1 pint vanilla ice cream', '1 (1 ounce) envelope instant cocoa', '4 tablespoons sweetened whipped cream']",Scoop out 4 balls of ice cream roughly the size and shape of small potatoes. Roll in the hot cocoa mix until coated. Place on a plate and top with a dollop of whipped cream. The ice cream will look like baked potatoes with sour cream on top. Eat and enjoy.
5,Great Grandpa's Garlic Pickles,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F925796.jpg,485,1 (16 ounce) jar,"['1 (16 ounce) jar dill pickle slices', '2 cups white sugar', '1 tablespoon hot pepper sauce (e.g. Tabasco™)', '6 cloves garlic, peeled', '¼ teaspoon red pepper flakes']","Pour the jar of pickles and the liquid into a large bowl. Stir in the sugar, hot pepper sauce, garlic and red pepper. Return to the pickle jar and refrigerate for at least 1 day before serving to soak up the flavors."
6,Barbie's Tuna Salad,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F05%2F20%2FBarbies-Tuna-Salad-2000.jpeg,10,4 servings,"['1 (7 ounce) can white tuna, drained and flaked', '6 tablespoons mayonnaise or salad dressing', '3 tablespoons sweet pickle relish', '1 tablespoon Parmesan cheese', '⅛ teaspoon dried minced onion flakes', '1 tablespoon dried parsley', '1 teaspoon dried dill weed', '¼ teaspoon curry powder', '1 pinch garlic powder']","In a medium bowl, stir together the tuna, mayonnaise, relish, Parmesan cheese, and onion flakes. Season with parsley, dill, curry powder, and garlic powder. Mix well and serve with crackers or on a sandwich."
7,Mint Chicken,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F09%2F01%2FMint_Chicken_010-2000.jpg,20,4 servings,"['2 skinless, boneless chicken breast halves - cut into bite-size pieces', '1 clove garlic, crushed', '½ cup all-purpose flour', '½ cup margarine', '¼ cup fresh lemon juice', '½ cup chopped fresh mint leaves']","In a medium bowl, mix together the chicken pieces and garlic. Toss with the flour just to coat, and shake off excess.
Heat the margarine in a large skillet over medium-high heat. Add the chicken pieces; cook and stir until browned. Add the mint leaves and lemon juice, cover and steam for about 5 minutes, just until the chicken is cooked through. Do not over cook the chicken or it will be tough."
8,Sweet Kielbasa,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7949305.jpg,75,6 servings,"['2 (16 ounce) packages fully cooked kielbasa or Polish sausage, cut into 1/4-inch slices', '1 (16 ounce) can jellied cranberry sauce', '1 (13.25 ounce) can pineapple chunks in heavy syrup']","Preheat the oven to 350 degrees F (175 degrees C).
Place the sliced kielbasa into a 9x13 inch baking dish. In a medium bowl, stir together the cranberry sauce and pineapple chunks. Pour over the kielbasa and stir to coat.
Bake for about 1 hour in the preheated oven or until sauce thickens."
9,Avocado and Cilantro Soup,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F92752.jpg,135,4 servings,"['4 avocados - peeled, pitted and diced', '1 shallot, finely chopped', '3 ½ cups cold chicken broth', '2 tablespoons tomato paste', '1 teaspoon hot pepper sauce (e.g. Tabasco™)', '1 tablespoon fresh lime juice, or to taste', '1 tablespoon tequila', '2 tablespoons chopped fresh cilantro', 'salt and pepper to taste', '2 tablespoons sour cream']","In a large food processor, combine the avocado, shallot, chicken broth, tomato paste, hot pepper sauce, lime juice and tequila. Reserve a little bit of cilantro for garnish, then put the rest into the processor. Process until smooth. If you have an immersion blender, you may do this in a pot or large bowl. Season with salt and pepper. Transfer to a large bowl, cover and refrigerate for at least 2 hours before serving.
To serve, divide the soup between four chilled bowls. Top with a dollop of sour cream and a sprig of cilantro."
0,Tropical Coconut Black Bean Soup,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F611743.jpg,14,4 servings,"['1 (15.5 ounce) can Mexican-seasoned black beans', '1 (14 ounce) can light coconut milk', '1 (6 ounce) package frozen green peas', '2 cups chicken stock or water', '1 tablespoon fresh lime juice']","In a stock pot or large saucepan, combine the black beans, coconut milk, peas and stock or water. Bring to a boil, then simmer over low heat for 10 minutes. Pour into a blender and puree until smooth. Return to the pan and stir in the lime juice."
1,Authentic Filipino Pancit,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fwww.allrecipes.com%2Fimg%2Fmisc%2Fog-default.png,60,6 servings,"['4 boneless chicken thighs', '1 (8 ounce) package dried rice noodles', '2 tablespoons soy-based liquid seasoning (such as Maggi®), or to taste', '3 tablespoons olive oil, divided', '1 tablespoon sesame oil', '3 cloves garlic, chopped', '1 medium onion, chopped', '½ large head cabbage, thinly sliced', '2 carrots, julienned', '1 teaspoon garlic salt']","Bring a pot of water to a boil over high heat. Add chicken thighs and boil until no longer pink in the centers and juices run clear, about 30 minutes. Strain broth into a bowl to reserve. Shred chicken thighs using 2 forks.
Place noodles in a large bowl and pour in hot chicken broth, adding hot water to cover if needed. Set aside until noodles are softened, 5 to 7 minutes. Blanch noodles with cold water and drain well. Place into a bowl and add soy seasoning, 1 tablespoon olive oil, and sesame oil. Mix well and set aside.
Heat remaining olive oil in a skillet or large wok over medium-high heat. Saute garlic in the hot oil until it begins to brown, about 1 minute. Add onion and cook for 2 minutes. Add chicken, cabbage, and carrots. Stir-fry for 3 to 4 minutes; season with garlic salt. Mix chicken mixture with noodles, add soy seasoning to taste, and serve."
2,Spicy Sausage and Onion Pizza,https://images.media-allrecipes.com/userphotos/250x250/991929.jpg,25,4 serving(s),"['1 (17 ounce) package prepared pizza crust with sauce', '2 teaspoons vegetable oil', '1/2 pound Archer Farms™ hot Italian bulk sausage', '1/2 cup thinly-sliced red onion', '1/2 cup ricotta cheese', '1/2 cup freshly grated Parmesan cheese']","Heat oven to 425 degrees F. Spread sauce packet over crust.
Meanwhile, heat oil in large skillet over medium-high heat. Add sausage and onion. Cook 7 to 8 minutes, stirring occasionally, until sausage is no longer pink and onion is tender. Drain.
Top pizza with cooked sausage mixture, dollops of ricotta and Parmesan cheese.
Bake 8 to 10 minutes or until crust is golden brown."
0,Grey Cup Nachos,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1993961.jpg,30,6 servings,"['1 ½ pounds ground beef', '1 onion, chopped', '1 (1 ounce) package taco seasoning mix', '1 green bell pepper, seeded and chopped', '1 jalapeno pepper, seeded and chopped', '1 (4 ounce) can sliced mushrooms, drained', '1 cup process cheese sauce', '2 (13.5 ounce) packages corn tortilla chips']","Place the ground beef in a large skillet over medium-high heat. Cook, stirring to crumble, until no longer pink. Add onion and cook until tender. Drain off grease. Stir in the contents of the seasoning packet and any water if needed in order to prepare according to package directions.
When the meat is done cooking, add the bell pepper, jalapeno pepper and sliced mushrooms to the skillet, and lower heat to medium. Cook and stir until vegetables are about halfway cooked, 3 to 4 minutes. Stir in the cheese sauce until everything is evenly coated.
Serve tortilla chips topped with the meat and cheese sauce, or serve buffet style where each person can top their own nachos."
1,Apple Butterscotch Bars,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F657770.jpg,170,1 - 9 inch square dish,"['1 ½ cups self-rising flour', '1 ½ cups old-fashioned oats', '½ cup white sugar', '⅔ cup brown sugar', '1 cup butter, softened', '⅔ cup apple jelly', '¼ cup chopped cashews', '1 (11 ounce) package butterscotch chips']","Preheat an oven to 375 degrees F (190 degrees C). Grease the bottom of a 9 inch square baking dish.
Mix the flour, oats, white sugar, and brown sugar in a large bowl. Cut the butter into the flour mixture until the mixture is crumbly. Set aside 3/4 cup of the mixture and press the rest into the bottom of the prepared dish. Spread the top with the apple jelly.
Stir the reserved flour mixture and the cashews together in a bowl; sprinkle over the apple jelly. Scatter the butterscotch chips over the cashew mixture.
Bake in the preheated oven until golden brown; 30 to 35 minutes. Allow to cool completely before cutting into bars."
